"individuo","outfit","z.outfit","infit","z.infit","Zh"
142,0.775900130346626,0.217954492065072,0.980593504866164,0.12071697310053,0.011510525868338
143,0.314241970889446,-0.612852197999576,0.617910740349796,-0.963279042415182,0.986498126774842
144,1.15406422271356,0.880084894857859,1.14624304832074,0.981225972758941,-0.94451522636569
145,0.945208576350436,-0.206460551580216,0.970426974152935,-0.149426099023168,0.213714491630842
146,1.0348367064233,0.24264281548561,0.955114341665489,-0.260909613096167,0.154177848734096
147,0.389990486305622,-0.108645890966122,0.641946917825274,-0.544816592528848,0.613795917304836
148,1.19259294271508,0.616079285923809,1.18927127561357,1.02562145397692,-0.942684845220735
149,0.568949096729586,-0.432293075782069,0.830748107348911,-0.450511711201192,0.592684760312083
150,0.447892655135274,-0.504236323823298,0.743899858717366,-0.637709775143146,0.754880069239363
151,0.899252335681055,-0.516240441240832,0.958824672417771,-0.236278510279624,0.374186512519201
152,1.21039911543361,1.16220664034591,1.2317373090451,1.52844659404038,-1.46354253941125
153,0.900611509034203,-0.461798412103689,0.937468238933156,-0.385369964088159,0.450417725163752
154,1.07732366462026,0.477854402192012,1.0546438649878,0.422688823213834,-0.415659250316242
155,1.11152416076796,0.662876370864841,1.13424444861319,0.926371389621642,-0.829740792095451
156,0.732824731783719,-0.707505415388759,0.878426064333206,-0.588204746104857,0.696211482612872
157,0.8876831216629,-0.58764141605305,0.93153541037575,-0.431120357503585,0.519908756435066
158,0.771874933924571,-1.10325646823524,0.778494228616635,-1.52099490681515,1.35214585182259
159,0.986955168271563,0.0272698714933942,1.0809087690619,0.543954307107718,-0.327820035710109
160,0.812650413634305,-0.96512712363446,0.85882817685721,-0.837651431354469,0.889018664064639
161,0.418119985424327,-0.672350431217256,0.735115100275306,-0.746022076922721,0.873129608651957
162,0.500949951347557,-0.610586184146948,0.835470973240078,-0.455913630958084,0.676886480512608
163,1.08473273570616,0.511719920991961,1.09927202116529,0.709671963293593,-0.62339904814049
164,0.91649546421176,-0.206945052363959,1.01244163471234,0.129360945294846,0.0407424858464969
165,0.988233520485247,0.00505935206465772,0.98363782804853,-0.0627783404510888,0.0754860166229274
166,0.971924273523626,-0.0892115696244966,1.00496325610707,0.0824865549293402,0.0226036256938186
167,0.820014758146525,-0.653379513285701,0.859050601753968,-0.837851958231453,0.806347410574764
168,0.870852649334324,-0.215092047344915,0.899687594105196,-0.437937958889507,0.437193121235762
169,1.10185711808579,0.609388774070388,1.09802406911412,0.704998973204412,-0.659434944101316
170,0.897514141845938,-0.400478256238159,0.984174624514738,-0.051690001618186,0.224172052377426
171,0.793179515242545,-0.380571911084387,0.981523355429099,-0.0204358727907328,0.2297216611807
172,0.685311091447236,-1.70061734155189,0.737890805018453,-1.87982625301866,1.72257206989513
173,1.16004081848336,0.791769491145668,1.06843236917521,0.495346964763969,-0.559359938417485
174,1.06779854682361,0.373639959660104,1.05362747202103,0.342547950114434,-0.294731408255101
